SYSTEM	SITE	ENBID	ENBNAME	SITE_NAME	CID	CELL_NAME	LAT	LON	DIR	ANT_BW	TAC	MCC	MNC	EARFCN	PCI
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	13	L23-BKK1741-3A	13.734444	100.535849	1	30	33022	520	17	39248	26
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	23	L23-BKK1741-3B	13.734444	100.535849	70	30	33022	520	17	39248	24
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	22	L23-BKK1741-2B	13.734444	100.535849	70	30	33022	520	17	39050	24
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	21	L23-BKK1741-1B	13.734444	100.535849	70	30	33022	520	17	38852	24
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	31	L23-BKK1741-1C	13.734444	100.535849	130	30	33022	520	17	38852	25
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	32	L23-BKK1741-2C	13.734444	100.535849	130	30	33022	520	17	39050	25
LTE	BKK1741	300316	BKK1741-L23	CHULA_HOSP2	33	L23-BKK1741-3C	13.734444	100.535849	130	30	33022	520	17	39248	25
LTE	BKK2353	312134	BKK2353D-L23	SATHON12	21	L23-BKK2353-1B	13.72170314	100.5266514	120	30	33023	520	17	38852	121
LTE	BKK2353	312134	BKK2353D-L23	SATHON12	22	L23-BKK2353-2B	13.72170314	100.5266514	120	30	33023	520	17	39050	121
LTE	BKK2353	300323	BKK2353-L23	SATHON12	32	L23-BKK2353-2C	13.72170314	100.5266514	220	30	33023	520	17	39050	122
LTE	BKK2353	300323	BKK2353-L23	SATHON12	31	L23-BKK2353-1C	13.72170314	100.5266514	220	30	33023	520	17	38852	122
LTE	BKK2353	300323	BKK2353-L23	SATHON12	12	L23-BKK2353-2A	13.72170314	100.5266514	60	30	33023	520	17	39050	120
LTE	BKK2353	300323	BKK2353-L23	SATHON12	11	L23-BKK2353-1A	13.72170314	100.5266514	60	30	33023	520	17	38852	120
LTE	BKK2353	300323	BKK2353-L23	SATHON12	13	L23-BKK2353-3A	13.72170314	100.5266514	60	30	33023	520	17	39248	120
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	11	L23-BKK2394-1A	13.73935	100.533516	20	30	33022	520	17	38852	327
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	12	L23-BKK2394-2A	13.73935	100.533516	20	30	33022	520	17	39050	327
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	13	L23-BKK2394-3A	13.73935	100.533516	20	30	33022	520	17	39248	327
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	23	L23-BKK2394-3B	13.73935	100.533516	155	30	33022	520	17	39248	328
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	22	L23-BKK2394-2B	13.73935	100.533516	155	30	33022	520	17	39050	328
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	21	L23-BKK2394-1B	13.73935	100.533516	155	30	33022	520	17	38852	328
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	31	L23-BKK2394-1C	13.73935	100.533516	245	30	33022	520	17	38852	329
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	32	L23-BKK2394-2C	13.73935	100.533516	245	30	33022	520	17	39050	329
LTE	BKK2394	300329	BKK2394-L23	CHULALONGKORN AUDITORIUM	33	L23-BKK2394-3C	13.73935	100.533516	245	30	33022	520	17	39248	329
LTE	BKK2412	310267	BKK2412B-L23	YAKRATCHAPRASONG	12	L23-BKK2412-2A	13.744813	100.540688	340	30	33113	520	17	39050	165
LTE	BKK2412	310267	BKK2412B-L23	YAKRATCHAPRASONG	11	L23-BKK2412-1A	13.744813	100.540688	340	30	33113	520	17	38852	165
LTE	BKK2412	310267	BKK2412B-L23	YAKRATCHAPRASONG	13	L23-BKK2412-3A	13.744813	100.540688	340	30	33113	520	17	39248	165
LTE	BKK2412	307719	BKK2412C-L23	YAKRATCHAPRASONG	23	L23-BKK2412-3B	13.744813	100.540688	190	30	33113	520	17	39248	166
LTE	BKK2412	307719	BKK2412C-L23	YAKRATCHAPRASONG	21	L23-BKK2412-1B	13.744813	100.540688	190	30	33113	520	17	38852	166
LTE	BKK2412	307719	BKK2412C-L23	YAKRATCHAPRASONG	22	L23-BKK2412-2B	13.744813	100.540688	190	30	33113	520	17	39050	166
LTE	BKK2412	310268	BKK2412D-L23	YAKRATCHAPRASONG	32	L23-BKK2412-2C	13.744813	100.540688	250	30	33113	520	17	39050	167
LTE	BKK2412	310268	BKK2412D-L23	YAKRATCHAPRASONG	31	L23-BKK2412-1C	13.744813	100.540688	250	30	33113	520	17	38852	167
LTE	BKK2412	310268	BKK2412D-L23	YAKRATCHAPRASONG	33	L23-BKK2412-3C	13.744813	100.540688	250	30	33113	520	17	39248	167
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	11	L23-BKK2735-1A	13.732956	100.531283	1	30	33022	520	17	38852	389
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	13	L23-BKK2735-3A	13.732956	100.531283	1	30	33022	520	17	39248	389
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	12	L23-BKK2735-2A	13.732956	100.531283	1	30	33022	520	17	39050	389
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	22	L23-BKK2735-2B	13.732956	100.531283	115	30	33022	520	17	39050	108
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	23	L23-BKK2735-3B	13.732956	100.531283	115	30	33022	520	17	39248	108
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	21	L23-BKK2735-1B	13.732956	100.531283	115	30	33022	520	17	38852	108
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	31	L23-BKK2735-1C	13.732956	100.531283	200	30	33022	520	17	38852	110
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	33	L23-BKK2735-3C	13.732956	100.531283	200	30	33022	520	17	39248	110
LTE	BKK2735	300314	BKK2735-L23	CHAMCHURI_SQUARE	32	L23-BKK2735-2C	13.732956	100.531283	200	30	33022	520	17	39050	110
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	11	L23-BKK2793-1A	13.743131	100.537078	30	30	33113	520	17	38852	233
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	12	L23-BKK2793-2A	13.743131	100.537078	30	30	33113	520	17	39050	233
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	13	L23-BKK2793-3A	13.743131	100.537078	30	30	33113	520	17	39248	233
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	23	L23-BKK2793-3B	13.743131	100.537078	140	30	33113	520	17	39248	231
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	22	L23-BKK2793-2B	13.743131	100.537078	140	30	33113	520	17	39050	231
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	21	L23-BKK2793-1B	13.743131	100.537078	140	30	33113	520	17	38852	231
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	31	L23-BKK2793-1C	13.743131	100.537078	270	30	33113	520	17	38852	232
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	32	L23-BKK2793-2C	13.743131	100.537078	270	30	33113	520	17	39050	232
LTE	BKK2793	300324	BKK2793-L23	POLICE_HOSP_IT	33	L23-BKK2793-3C	13.743131	100.537078	270	30	33113	520	17	39248	232
LTE	BKK2941	300252	BKK2941-L23	THANIYA	12	L23-BKK2941-2A	13.729619	100.534163	300	30	33022	520	17	39050	367
LTE	BKK2904	300921	BKK2904-L23	CHULA64	12	L23-BKK2904-2A	13.74406798	100.5308463	325	30	33113	520	17	39050	198
LTE	BKK2904	300921	BKK2904-L23	CHULA64	11	L23-BKK2904-1A	13.74406798	100.5308463	325	30	33113	520	17	38852	198
LTE	BKK2904	300921	BKK2904-L23	CHULA64	13	L23-BKK2904-3A	13.74406798	100.5308463	325	30	33113	520	17	39248	198
LTE	BKK2904	300921	BKK2904-L23	CHULA64	23	L23-BKK2904-3B	13.74406798	100.5308463	145	30	33113	520	17	39248	199
LTE	BKK2904	300921	BKK2904-L23	CHULA64	21	L23-BKK2904-1B	13.74406798	100.5308463	145	30	33113	520	17	38852	199
LTE	BKK2904	300921	BKK2904-L23	CHULA64	22	L23-BKK2904-2B	13.74406798	100.5308463	145	30	33113	520	17	39050	199
LTE	BKK2904	300921	BKK2904-L23	CHULA64	32	L23-BKK2904-2C	13.74406798	100.5308463	225	30	33113	520	17	39050	131
LTE	BKK2904	300921	BKK2904-L23	CHULA64	31	L23-BKK2904-1C	13.74406798	100.5308463	225	30	33113	520	17	38852	131
LTE	BKK2904	300921	BKK2904-L23	CHULA64	33	L23-BKK2904-3C	13.74406798	100.5308463	225	30	33113	520	17	39248	131
LTE	BKK2941	300252	BKK2941-L23	THANIYA	11	L23-BKK2941-1A	13.729619	100.534163	300	30	33022	520	17	38852	367
LTE	BKK2941	300252	BKK2941-L23	THANIYA	13	L23-BKK2941-3A	13.729619	100.534163	300	30	33022	520	17	39248	367
LTE	BKK2911	311615	BKK2911F-L23	CHAMCHURI9	11	L23-BKK2911-1A	13.735759	100.52517	10	30	33022	520	17	38852	144
LTE	BKK2911	311615	BKK2911F-L23	CHAMCHURI9	12	L23-BKK2911-2A	13.735759	100.52517	10	30	33022	520	17	39050	144
LTE	BKK2911	311615	BKK2911F-L23	CHAMCHURI9	13	L23-BKK2911-3A	13.735759	100.52517	10	30	33022	520	17	39248	144
LTE	BKK2911	305688	BKK2911-L23	CHAMCHURI9	23	L23-BKK2911-3B	13.735759	100.52517	120	30	33022	520	17	39248	145
LTE	BKK2911	305688	BKK2911-L23	CHAMCHURI9	22	L23-BKK2911-2B	13.735759	100.52517	120	30	33022	520	17	39050	145
LTE	BKK2911	305688	BKK2911-L23	CHAMCHURI9	21	L23-BKK2911-1B	13.735759	100.52517	120	30	33022	520	17	38852	145
LTE	BKK2911	305688	BKK2911-L23	CHAMCHURI9	31	L23-BKK2911-1C	13.735759	100.52517	260	30	33022	520	17	38852	146
LTE	BKK2911	305688	BKK2911-L23	CHAMCHURI9	32	L23-BKK2911-2C	13.735759	100.52517	260	30	33022	520	17	39050	146
LTE	BKK2911	305688	BKK2911-L23	CHAMCHURI9	33	L23-BKK2911-3C	13.735759	100.52517	260	30	33022	520	17	39248	146
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	11	L23-BKK3187-1A	13.744609	100.538358	315	30	33113	520	17	38852	359
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	13	L23-BKK3187-3A	13.744609	100.538358	315	30	33113	520	17	39248	359
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	12	L23-BKK3187-2A	13.744609	100.538358	315	30	33113	520	17	39050	359
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	22	L23-BKK3187-2B	13.744609	100.538358	150	30	33113	520	17	39050	358
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	23	L23-BKK3187-3B	13.744609	100.538358	150	30	33113	520	17	39248	358
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	21	L23-BKK3187-1B	13.744609	100.538358	150	30	33113	520	17	38852	358
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	31	L23-BKK3187-1C	13.744609	100.538358	220	30	33113	520	17	38852	357
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	33	L23-BKK3187-3C	13.744609	100.538358	220	30	33113	520	17	39248	357
LTE	BKK3187	300325	BKK3187-L23	POLICE_HQ_BLDG17	32	L23-BKK3187-2C	13.744609	100.538358	220	30	33113	520	17	39050	357
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	174	L23-BKCC290-1A	13.734539	100.5382	30	30	33022	520	17	38852	283
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	184	L23-BKCC290-2A	13.734539	100.5382	30	30	33022	520	17	39050	283
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	194	L23-BKCC290-3A	13.734539	100.5382	30	30	33022	520	17	39248	283
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	195	L23-BKCC290-3B	13.734539	100.5382	160	30	33022	520	17	39248	282
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	185	L23-BKCC290-2B	13.734539	100.5382	160	30	33022	520	17	39050	282
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	175	L23-BKCC290-1B	13.734539	100.5382	160	30	33022	520	17	38852	282
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	176	L23-BKCC290-1C	13.734539	100.5382	240	30	33022	520	17	38852	284
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	186	L23-BKCC290-2C	13.734539	100.5382	240	30	33022	520	17	39050	284
LTE	BKCC290	300317	BKCC290-L23	LUMPINI_PUMP	196	L23-BKCC290-3C	13.734539	100.5382	240	30	33022	520	17	39248	284
LTE	BKK3224	300925	BKK3224-L23	SATHON-SURASAK JUNCTION	12	L23-BKK3224-2A	13.719	100.519237	280	30	33021	520	17	39050	288
LTE	BKK3224	300925	BKK3224-L23	SATHON-SURASAK JUNCTION	11	L23-BKK3224-1A	13.719	100.519237	280	30	33021	520	17	38852	288
LTE	BKK3224	300925	BKK3224-L23	SATHON-SURASAK JUNCTION	13	L23-BKK3224-3A	13.719	100.519237	280	30	33021	520	17	39248	288
LTE	BKK3224	311475	BKK3224D-L23	SATHON-SURASAK JUNCTION	23	L23-BKK3224-3B	13.719	100.519237	150	30	33021	520	17	39248	289
LTE	BKK3224	311475	BKK3224D-L23	SATHON-SURASAK JUNCTION	21	L23-BKK3224-1B	13.719	100.519237	150	30	33021	520	17	38852	289
LTE	BKK3224	311475	BKK3224D-L23	SATHON-SURASAK JUNCTION	22	L23-BKK3224-2B	13.719	100.519237	150	30	33021	520	17	39050	289
LTE	BKK3224	300925	BKK3224-L23	SATHON-SURASAK JUNCTION	32	L23-BKK3224-2C	13.719	100.519237	260	30	33021	520	17	39050	290
LTE	BKK3224	300925	BKK3224-L23	SATHON-SURASAK JUNCTION	31	L23-BKK3224-1C	13.719	100.519237	260	30	33021	520	17	38852	290
LTE	BKK3224	300925	BKK3224-L23	SATHON-SURASAK JUNCTION	33	L23-BKK3224-3C	13.719	100.519237	260	30	33021	520	17	39248	290
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	11	L23-BKK3328-1A	13.74413182	100.5438941	30	30	33113	520	17	38852	360
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	13	L23-BKK3328-3A	13.74413182	100.5438941	30	30	33113	520	17	39248	360
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	12	L23-BKK3328-2A	13.74413182	100.5438941	30	30	33113	520	17	39050	360
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	22	L23-BKK3328-2B	13.74413182	100.5438941	120	30	33113	520	17	39050	361
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	23	L23-BKK3328-3B	13.74413182	100.5438941	120	30	33113	520	17	39248	361
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	21	L23-BKK3328-1B	13.74413182	100.5438941	120	30	33113	520	17	38852	361
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	31	L23-BKK3328-1C	13.74413182	100.5438941	300	30	33113	520	17	38852	362
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	33	L23-BKK3328-3C	13.74413182	100.5438941	300	30	33113	520	17	39248	362
LTE	BKK3328	301760	BKK3328-L23	YAK_CHIDLOM	32	L23-BKK3328-2C	13.74413182	100.5438941	300	30	33113	520	17	39050	362
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	11	L23-BKK3416-1A	13.738733	100.526503	320	30	33022	520	17	38852	315
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	13	L23-BKK3416-3A	13.738733	100.526503	320	30	33022	520	17	39248	315
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	12	L23-BKK3416-2A	13.738733	100.526503	320	30	33022	520	17	39050	315
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	22	L23-BKK3416-2B	13.738733	100.526503	110	30	33022	520	17	39050	374
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	23	L23-BKK3416-3B	13.738733	100.526503	110	30	33022	520	17	39248	374
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	21	L23-BKK3416-1B	13.738733	100.526503	110	30	33022	520	17	38852	374
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	31	L23-BKK3416-1C	13.738733	100.526503	170	30	33022	520	17	38852	373
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	33	L23-BKK3416-3C	13.738733	100.526503	170	30	33022	520	17	39248	373
LTE	BKK3416	300332	BKK3416-L23	SPORTS_CENTER	32	L23-BKK3416-2C	13.738733	100.526503	170	30	33022	520	17	39050	373
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	12	L23-BKK3417-2A	13.74549043	100.5333152	315	30	33113	520	17	39050	259
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	11	L23-BKK3417-1A	13.74549043	100.5333152	315	30	33113	520	17	38852	259
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	13	L23-BKK3417-3A	13.74549043	100.5333152	315	30	33113	520	17	39248	259
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	23	L23-BKK3417-3B	13.74549043	100.5333152	150	30	33113	520	17	39248	258
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	21	L23-BKK3417-1B	13.74549043	100.5333152	150	30	33113	520	17	38852	258
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	22	L23-BKK3417-2B	13.74549043	100.5333152	150	30	33113	520	17	39050	258
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	32	L23-BKK3417-2C	13.74549043	100.5333152	250	30	33113	520	17	39050	236
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	31	L23-BKK3417-1C	13.74549043	100.5333152	250	30	33113	520	17	38852	236
LTE	BKK3417	300333	BKK3417-L23	DIGITALGATEWAY	33	L23-BKK3417-3C	13.74549043	100.5333152	250	30	33113	520	17	39248	236
LTE	BKK3516	308854	BKK3516B-L23	BTS_SIAM	31	L23-BKK3516-1C	13.74551855	100.5344065	290	30	33113	520	17	38852	183
LTE	BKK3516	308854	BKK3516B-L23	BTS_SIAM	32	L23-BKK3516-2C	13.74551855	100.5344065	290	30	33113	520	17	39050	183
LTE	BKK3516	308854	BKK3516B-L23	BTS_SIAM	33	L23-BKK3516-3C	13.74551855	100.5344065	290	30	33113	520	17	39248	183
LTE	BKK3516	308854	BKK3516B-L23	BTS_SIAM	43	L23-BKK3516-3D	13.74551855	100.5344065	90	30	33113	520	17	39248	304
LTE	BKK3516	308854	BKK3516B-L23	BTS_SIAM	42	L23-BKK3516-2D	13.74551855	100.5344065	90	30	33113	520	17	39050	304
LTE	BKK3516	308854	BKK3516B-L23	BTS_SIAM	41	L23-BKK3516-1D	13.74551855	100.5344065	90	30	33113	520	17	38852	304
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	11	L23-BKK3519-1A	13.719281	100.521497	65	30	33021	520	17	38852	91
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	12	L23-BKK3519-2A	13.719281	100.521497	65	30	33021	520	17	39050	91
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	13	L23-BKK3519-3A	13.719281	100.521497	65	30	33021	520	17	39248	91
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	23	L23-BKK3519-3B	13.719281	100.521497	215	30	33021	520	17	39248	92
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	22	L23-BKK3519-2B	13.719281	100.521497	215	30	33021	520	17	39050	92
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	21	L23-BKK3519-1B	13.719281	100.521497	215	30	33021	520	17	38852	92
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	31	L23-BKK3519-1C	13.719281	100.521497	250	30	33021	520	17	38852	138
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	32	L23-BKK3519-2C	13.719281	100.521497	250	30	33021	520	17	39050	138
LTE	BKK3519	308801	BKK3519-L23	BTS_SURASAK	33	L23-BKK3519-3C	13.719281	100.521497	250	30	33021	520	17	39248	138
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	13	L23-BKK3668-3A	13.743068	100.548842	130	30	33053	520	17	39248	99
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	11	L23-BKK3668-1A	13.743068	100.548842	130	30	33053	520	17	38852	99
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	12	L23-BKK3668-2A	13.743068	100.548842	130	30	33053	520	17	39050	99
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	22	L23-BKK3668-2B	13.743068	100.548842	285	30	33053	520	17	39050	101
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	21	L23-BKK3668-1B	13.743068	100.548842	285	30	33053	520	17	38852	101
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	23	L23-BKK3668-3B	13.743068	100.548842	285	30	33053	520	17	39248	101
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	33	L23-BKK3668-3C	13.743068	100.548842	105	30	33053	520	17	39248	100
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	31	L23-BKK3668-1C	13.743068	100.548842	105	30	33053	520	17	38852	100
LTE	BKK3668	308802	BKK3668-L23	BTS_PLEANJIT	32	L23-BKK3668-2C	13.743068	100.548842	105	30	33053	520	17	39050	100
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	11	L23-BKK3677-1A	13.735676	100.529625	1	30	33022	520	17	38852	7
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	12	L23-BKK3677-2A	13.735676	100.529625	1	30	33022	520	17	39050	7
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	13	L23-BKK3677-3A	13.735676	100.529625	1	30	33022	520	17	39248	7
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	23	L23-BKK3677-3B	13.735676	100.529625	150	30	33022	520	17	39248	9
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	22	L23-BKK3677-2B	13.735676	100.529625	150	30	33022	520	17	39050	9
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	21	L23-BKK3677-1B	13.735676	100.529625	150	30	33022	520	17	38852	9
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	31	L23-BKK3677-1C	13.735676	100.529625	190	30	33022	520	17	38852	8
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	32	L23-BKK3677-2C	13.735676	100.529625	190	30	33022	520	17	39050	8
LTE	BKK3677	300342	BKK3677-L23	SCIENCE26	33	L23-BKK3677-3C	13.735676	100.529625	190	30	33022	520	17	39248	8
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	13	L23-BKK4028-3A	13.712337	100.540993	30	30	33133	520	17	39248	166
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	11	L23-BKK4028-1A	13.712337	100.540993	30	30	33133	520	17	38852	166
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	12	L23-BKK4028-2A	13.712337	100.540993	30	30	33133	520	17	39050	166
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	22	L23-BKK4028-2B	13.712337	100.540993	80	30	33133	520	17	39050	167
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	21	L23-BKK4028-1B	13.712337	100.540993	80	30	33133	520	17	38852	167
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	23	L23-BKK4028-3B	13.712337	100.540993	80	30	33133	520	17	39248	167
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	33	L23-BKK4028-3C	13.712337	100.540993	190	30	33133	520	17	39248	168
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	31	L23-BKK4028-1C	13.712337	100.540993	190	30	33133	520	17	38852	168
LTE	BKK4028	303294	BKK4028-L23	NANGLINGEE	32	L23-BKK4028-2C	13.712337	100.540993	190	30	33133	520	17	39050	168
LTE	BKK4157	308805	BKK4157-L23	BTS_CHONGNONSI	12	L23-BKK4157-2A	13.723718	100.529411	355	30	33023	520	17	39050	97
LTE	BKK4157	308805	BKK4157-L23	BTS_CHONGNONSI	13	L23-BKK4157-3A	13.723718	100.529411	355	30	33023	520	17	39248	97
LTE	BKK4157	308805	BKK4157-L23	BTS_CHONGNONSI	11	L23-BKK4157-1A	13.723718	100.529411	355	30	33023	520	17	38852	97
LTE	BKK4157	308805	BKK4157-L23	BTS_CHONGNONSI	21	L23-BKK4157-1B	13.723718	100.529411	175	30	33023	520	17	38852	98
LTE	BKK4157	308805	BKK4157-L23	BTS_CHONGNONSI	23	L23-BKK4157-3B	13.723718	100.529411	175	30	33023	520	17	39248	98
LTE	BKK4157	308805	BKK4157-L23	BTS_CHONGNONSI	22	L23-BKK4157-2B	13.723718	100.529411	175	30	33023	520	17	39050	98
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	11	L23-BKK4434-1A	13.70482	100.51747	60	30	33132	520	17	38852	423
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	12	L23-BKK4434-2A	13.70482	100.51747	60	30	33132	520	17	39050	423
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	13	L23-BKK4434-3A	13.70482	100.51747	60	30	33132	520	17	39248	423
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	23	L23-BKK4434-3B	13.70482	100.51747	140	30	33132	520	17	39248	184
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	22	L23-BKK4434-2B	13.70482	100.51747	140	30	33132	520	17	39050	184
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	21	L23-BKK4434-1B	13.70482	100.51747	140	30	33132	520	17	38852	184
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	31	L23-BKK4434-1C	13.70482	100.51747	200	30	33132	520	17	38852	63
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	32	L23-BKK4434-2C	13.70482	100.51747	200	30	33132	520	17	39050	63
LTE	BKK4434	300490	BKK4434-L23	CHAREONRAT4	33	L23-BKK4434-3C	13.70482	100.51747	200	30	33132	520	17	39248	63
LTE	BKK4443	308832	BKK4443-L23	BTS_SAPANTAKSIN	11	L23-BKK4443-1A	13.718957	100.514102	100	30	33021	520	17	38852	160
LTE	BKK4443	308832	BKK4443-L23	BTS_SAPANTAKSIN	12	L23-BKK4443-2A	13.718957	100.514102	100	30	33021	520	17	39050	160
LTE	BKK4443	308832	BKK4443-L23	BTS_SAPANTAKSIN	13	L23-BKK4443-3A	13.718957	100.514102	100	30	33021	520	17	39248	160
LTE	BKK4443	308832	BKK4443-L23	BTS_SAPANTAKSIN	23	L23-BKK4443-3B	13.718957	100.514102	300	30	33021	520	17	39248	158
LTE	BKK4443	308832	BKK4443-L23	BTS_SAPANTAKSIN	22	L23-BKK4443-2B	13.718957	100.514102	300	30	33021	520	17	39050	158
